Id,Name,Short description,Gender,Country,Occupation,Birth year,Death year,Manner of death,Age of death,IsFemale,Occupation_code_0,Occupation_code_1,Occupation_code_2,Occupation_code_3,Occupation_code_4,Occupation_code_5,Occupation_code_6,Occupation_code_7,Occupation_code_8,Occupation_code_9,Occupation_code_10,Occupation_death_mean_age,Age Group,job_safety_level
Q980879,Putte Wickman,Swedish jazz musician,Male,Sweden,Artist,1924,2006.0,natural causes,82.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q980887,Alex Buzo,Australian writer,Male,Australia,Artist,1944,2006.0,natural causes,62.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q980940,Vladimir Durković,Serbian footballer (1939-1972),Male,Yugoslavia; Socialist Federal Republic Of Yugoslavia,Athlete,1939,1972.0,homicide,33.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q980955,Pierre Goldman,French academic,Male,France,Artist,1944,1979.0,homicide,35.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q980967,Velibor Vasović,Serbian footballer (1939-2002),Male,Yugoslavia,Athlete,1939,2002.0,natural causes,63.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q981023,Josef František,Czech pilot,Male,Poland; Austria-Hungary; Czechoslovakia,Flying ace,1914,1940.0,accident,26.0,0,0,0,0,1,0,1,1,0,0,0,0,26.0,0,0
Q981074,Denis Ten,Kazakhstani figure skater,Male,Kazakhstan,Athlete,1993,2018.0,homicide,25.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q981127,Jeff MacKay,American actor,Male,United States Of America,Artist,1948,2008.0,natural causes,60.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q981182,Michael Charles Evans,Roman Catholic Bishop of the Diocese of East Anglia,Male,United Kingdom,Religious figure,1951,2011.0,natural causes,60.0,0,0,0,0,0,0,1,1,0,1,1,1,68.5,1,2
Q981221,Fathi Arafat,Palestinian physician (1933-2004),Male,Egypt,Politician,1933,2004.0,natural causes,71.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q981229,Alain Poiré,French film producer,Male,France,Artist,1917,2000.0,natural causes,83.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q981246,Gérard Brach,French screenwriter and film director,Male,France,Artist,1927,2006.0,natural causes,79.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q981270,Serge Dassault,French businessman and politician (1925-2018),Male,France,Politician,1925,2018.0,natural causes,93.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q981280,Guy Spitaels,Belgian politician (1931-2012),Male,Belgium,Politician,1931,2012.0,natural causes,81.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q981283,Percy Heath,American musician,Male,United States Of America,Artist,1923,2005.0,natural causes,82.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q981304,Carl Fredrik Reuterswärd,Swedish sculptor (1934-2016),Male,Sweden,Artist,1934,2016.0,natural causes,82.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q981432,Frank País,Cuban revolutionary (1934-1957),Male,Republic Of Cuba (1902–59),Politician,1934,1957.0,homicide,23.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,0,1
Q981443,Roberto D'Aubuisson,"extreme-right Salvadoran soldier, politician and death-squad leader (1944-1992)",Male,El Salvador,Politician,1944,1992.0,natural causes,48.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q981448,Robert Lowell,American poet,Male,United States Of America,Artist,1917,1977.0,natural causes,60.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q981505,Jorge Cafrune,Argentine singer,Male,Argentina,Artist,1937,1978.0,accident,41.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q981564,Jacques Dynam,French actor,Male,France,Artist,1923,2004.0,natural causes,81.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q981592,Damian McDonald,Australian cyclist,Male,Australia,Athlete,1972,2007.0,accident,35.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q981630,Jay Silverheels,film actor,Male,Canada,Athlete,1912,1980.0,natural causes,68.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q981789,Matt Monro,singer,Male,United Kingdom,Artist,1930,1985.0,natural causes,55.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q981844,Ebrahim Yazdi,Iranian politician and activist (1931-2017),Male,Iran,Politician,1931,2017.0,natural causes,86.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q981993,Ian Charleson,Scottish actor,Male,United Kingdom,Artist,1949,1990.0,natural causes,41.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q982002,Terry Newton,English rugby league footballer,Male,United Kingdom,Athlete,1978,2010.0,suicide,32.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q982010,Ryuzo Hiraki,Japanese association football player,Male,Japan,Athlete,1931,2009.0,natural causes,78.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q982023,Jacques Laurent,French writer,Male,France,Artist,1919,2000.0,suicide,81.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q982055,Pierre Bottero,French writer,Male,France,Artist,1964,2009.0,accident,45.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q982072,Little Tony,Sammarinese rock singer,Male,San Marino,Artist,1941,2013.0,natural causes,72.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q982147,Hirokazu Ninomiya,Japanese association football player,Male,Japan,Athlete,1917,2000.0,natural causes,83.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q982177,Larry Fine,"American actor, comedian, in The Three Stooges",Male,United States Of America,Athlete,1902,1975.0,natural causes,73.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q982392,Marco Cavagna,Italian astronomer,Male,Italy,Astronomer,1958,2005.0,natural causes,47.0,0,0,0,0,0,0,0,1,1,1,1,1,59.6,1,1
Q982401,Edward Gorey,"American writer, artist, and illustrator",Male,United States Of America,Artist,1925,2000.0,natural causes,75.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q982419,Deniz Gezmiş,Turkish political activist (1947-1972),Male,Turkey,Politician,1947,1972.0,capital punishment,25.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,0,1
Q982493,Stephen Schneider,American climatologist,Male,United States Of America,Teacher,1945,2010.0,natural causes,65.0,0,0,0,0,0,0,0,0,0,1,1,1,68.8,1,2
Q982519,Carmelo Bene,Italian actor,Male,Italy; Kingdom Of Italy,Artist,1937,2002.0,natural causes,65.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q982522,John Dye,American film and television actor,Male,United States Of America,Artist,1963,2011.0,natural causes,48.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q982566,Giovanni Arpino,Italian writer/journalist,Male,Italy; Kingdom Of Italy,Artist,1927,1987.0,natural causes,60.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q982575,Noboru Yamaguchi,Japanese writer,Male,Japan,Artist,1972,2013.0,natural causes,41.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q982616,Ira Murchison,athletics competitor,Male,United States Of America,Sprinter,1933,1994.0,natural causes,61.0,0,0,0,0,0,1,0,0,0,0,0,0,63.7,1,1
Q982647,Francisco Blake Mora,Mexican politician (1966-2011),Male,Mexico,Politician,1966,2011.0,accident,45.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q982687,Malcolm Guthrie,British linguist,Male,United Kingdom,Researcher,1903,1972.0,natural causes,69.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q982698,Richard Hofstadter,American historian and public intellectual,Male,United States Of America,Researcher,1916,1970.0,natural causes,54.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q982715,Robert Ouko,politician (1931-1990),Male,Kenya,Politician,1931,1990.0,homicide,59.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q982720,Phil Boggs,diver,Male,United States Of America,Athlete,1949,1990.0,natural causes,41.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q982722,Kenneth Kendall,British newsreader,Male,United Kingdom; United Kingdom Of Great Britain And Ireland,Journalist,1924,2012.0,natural causes,88.0,0,0,0,0,0,0,1,0,0,0,0,0,57.8,2,1
Q982729,Oğuz Atay,"Turkish novelist, engineer",Male,Turkey,Artist,1934,1977.0,natural causes,43.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q982736,Peter Underwood,Governor of Tasmania,Male,Australia,Military personnel,1937,2014.0,natural causes,77.0,0,0,0,0,0,0,0,0,1,1,1,0,51.9,2,1
Q982789,Giuseppe Pinelli,Italian anarchist,Male,Italy; Kingdom Of Italy,Railway worker,1928,1969.0,homicide; syncope,41.0,0,1,0,0,0,0,0,1,1,0,0,0,41.0,1,1
Q982793,Giuseppe Impastato,Italian political activist murdered by the Mafia (1948-1978),Male,Italy,Artist,1948,1978.0,homicide,30.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q982880,William Inge,American playwright and novelist (1913-1973),Male,United States Of America,Artist,1913,1973.0,suicide,60.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q982927,Ricky Hui,Hong Kong actor,Male,People'S Republic Of China; People'S Republic Of China; British Hong Kong; Republic Of China (1912–1949),Artist,1946,2011.0,natural causes,65.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q982945,Sandro Penna,Italian poet,Male,Italy; Kingdom Of Italy,Artist,1906,1977.0,natural causes,71.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q983025,Mouloud Mammeri,"Amazigh linguist, writer",Male,Algeria,Researcher,1917,1989.0,accident,72.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q983096,Krzysztof Putra,Polish politician (1957-2010),Male,Poland,Politician,1957,2010.0,accident,53.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q983128,Gabriel Elorde,Filipino boxer,Male,Philippines,Athlete,1935,1985.0,natural causes,50.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q983150,Jiří Bělohlávek,Czech conductor,Male,Czech Republic; Czechoslovakia,Conductor; pedagogue; cellist,1946,2017.0,natural causes,71.0,0,1,0,0,0,0,0,1,1,0,0,1,71.0,2,2
Q983219,Edgar Tekere,Zimbabwean politician (1937-2011),Male,Zimbabwe,Politician,1937,2011.0,natural causes,74.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q983295,Patrick Saint-Éloi,French musician,Male,France,Artist,1958,2010.0,natural causes,52.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q983322,Lino Brocka,Filipino film director,Male,Philippines,Artist,1939,1991.0,accident,52.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q983325,Renato Caccioppoli,Italian mathematician,Male,Italy; Kingdom Of Italy,Researcher,1904,1959.0,suicide,55.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q983338,Tony Joe White,American singer-songwriter and guitarist,Male,United States Of America,Artist,1943,2018.0,natural causes,75.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q983359,Ibrahim Hassan Addou,Somali scholar and politician,Male,Somalia,Politician,1950,2009.0,homicide,59.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q983387,Salvador Laurel,Filipino politician (1928-2004),Male,Philippines,Politician,1928,2004.0,natural causes,76.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q983420,Chester Morris,American actor,Male,United States Of America,Artist,1901,1970.0,suicide,69.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q983434,Larry Collins,American journalist,Male,United States Of America,Researcher,1929,2005.0,natural causes,76.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q983516,Robert Rozhdestvensky,Russian poet,Male,Russia; Soviet Union,Artist,1932,1994.0,natural causes,62.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q983528,Louis Stokes,American politician (1925-2015),Male,United States Of America,Politician,1925,2015.0,natural causes,90.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q983590,Jim Marrs,American journalist and writer,Male,United States Of America,Artist,1943,2017.0,natural causes,74.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q983592,George Tiller,"American physician from Wichita, Kansas",Male,United States Of America,Military personnel,1941,2009.0,homicide,68.0,0,0,0,0,0,0,0,0,1,1,1,0,51.9,2,1
Q983626,Manuel Alexandre,Spanish actor,Male,Spain,Artist,1917,2010.0,natural causes,93.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q983721,William J. Casey,American politician (1913-1987),Male,United States Of America,Politician,1913,1987.0,natural causes,74.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q983869,Winston Riley,Jamaican musician,Male,Jamaica,Artist,1943,2012.0,homicide,69.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q983928,Michael Aris,British academic,Male,United Kingdom; Cuba,Researcher,1946,1999.0,natural causes,53.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,1,2
Q983958,Shabtai Kalmanovich,KGB spy,Male,Lithuania; Russia; Israel; Soviet Union,Businessperson,1947,2009.0,homicide,62.0,0,0,0,0,0,0,0,0,0,1,0,1,68.5,1,2
Q983989,Pavlo Zahrebelnyi,Ukrainian writer (1924-2009),Male,Ukraine; Soviet Union,Artist,1924,2009.0,natural causes,85.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q984019,Jocelyn Quivrin,French actor,Male,France,Artist,1979,2009.0,accident,30.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q984037,Gunnar Thoroddsen,Icelandic politician (1910-1983),Male,Iceland,Politician,1910,1983.0,natural causes,73.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q984064,Robert Llewellyn Bradshaw,Saint Kitts and Nevis political leader and labour activist (1916-1978),Male,Saint Kitts And Nevis,Politician,1916,1978.0,natural causes,62.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,1,1
Q984078,Tito Gómez,Puerto Rican musician,Male,Puerto Rico,Artist,1948,2007.0,natural causes,59.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q984122,Rafael Cortijo,PUERTO Rican musician,Male,Puerto Rico,Artist,1928,1982.0,natural causes,54.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q984424,Ladislau Biernaski,Roman Catholic bishop,Male,Poland; Brazil,Religious figure,1937,2012.0,natural causes,75.0,0,0,0,0,0,0,1,1,0,1,1,1,68.5,2,2
Q984434,Kazuo Kuroki,film director,Male,Japan,Artist,1930,2006.0,natural causes,76.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q984487,Eddie Kirkland,"American blues guitarist, harmonicist, singer, and songwriter",Male,United States Of America,Artist,1928,2011.0,accident,83.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q984527,George F. Carrier,mathematician and Professor of Applied Mathematics Emeritus of Harvard University,Male,United States Of America,Researcher,1918,2002.0,natural causes,84.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q984592,Gunnar Nielsen,Danish middle distance runner,Male,Denmark,Typographer,1928,1985.0,natural causes,57.0,0,0,1,1,0,0,1,1,1,1,1,0,40.5,1,1
Q985206,Manuel Revollo Crespo,Bolivian catholic priest (1925-2014),Male,Bolivia,Religious figure,1925,2014.0,natural causes,89.0,0,0,0,0,0,0,1,1,0,1,1,1,68.5,2,2
Q985714,Donnie Moore,American baseball player,Male,United States Of America,Athlete,1954,1989.0,suicide,35.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q986622,Brian O'Leary,"American astronomer, astronaut, writer, blogger and advocate",Male,United States Of America,Researcher,1940,2011.0,natural causes,71.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q988121,Valerio Bacigalupo,Italian footballer,Male,Italy; Kingdom Of Italy,Athlete,1924,1949.0,accident,25.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,0,1
Q988552,Ho Fan,"Chinese photographer, film director and actor",Male,United States Of America; British Hong Kong,Artist,1931,2016.0,natural causes,85.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q990890,Ernie Kovacs,"American comedian, actor, and writer",Male,United States Of America,Artist,1919,1962.0,accident,43.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q990929,Ray Smith,"American musician, singer and composer",Male,United States Of America,Artist,1934,1979.0,suicide,45.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q991475,Bruce Baron,film actor (1949-2013),Male,United States Of America,Artist,1949,2013.0,natural causes,64.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q991546,Bruce Bolt,American seismologist,Male,United States Of America,Researcher,1930,2005.0,natural causes,75.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q991733,Bruce Malmuth,American actor,Male,United States Of America,Artist,1934,2005.0,natural causes,71.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q991765,Bruce Paltrow,American film and television director,Male,United States Of America,Artist,1943,2002.0,natural causes,59.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q991855,Bruce Trigger,Canadian archaeologist,Male,Canada,Researcher,1937,2006.0,natural causes,69.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q991875,Bruce Yarnell,American actor (1935-1973),Male,United States Of America,Artist,1935,1973.0,accident,38.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q992120,Wolfgang Müller,German actor (1922-1960),Male,Germany,Artist,1922,1960.0,accident,38.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q993124,Bruno Bušić,Croatian writer,Male,Croatia,Journalist,1939,1978.0,homicide,39.0,0,0,0,0,0,0,1,0,0,0,0,0,57.8,0,1
Q993277,Bruno Gerussi,Canadian actor,Male,Canada,Artist,1928,1995.0,natural causes,67.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q993397,Bruno Jasieński,Polish writer,Male,Poland,Artist,1901,1938.0,unnatural death,37.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q993459,Bruno Lawrence,New Zealand actor and musician,Male,New Zealand,Artist,1941,1995.0,natural causes,54.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q993477,Bruno Lauzi,"Italian recording artist, singer, songwriter (1937-2006)",Male,Italy; Eritrea; Kingdom Of Italy,Artist,1937,2006.0,natural causes,69.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q993675,Bruno Pradal,French actor,Male,France,Artist,1949,1992.0,accident,43.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q993716,Bruno Rubeo,production designer,Male,Italy,Scenographer,1946,2011.0,natural causes,65.0,0,0,0,1,1,1,0,1,0,1,0,1,76.6,1,2
Q995073,Bryan Murray,Canadian ice hockey coach and executive,Male,Canada,Athlete,1942,2017.0,natural causes,75.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q995543,Hiroshi Ōsaka,Japanese animator,Male,Japan,Artist,1963,2007.0,natural causes,44.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q995629,Daniel Santos,"Cantor, compositor, produtor musical e apresentador",Male,Puerto Rico,Artist,1916,1992.0,natural causes,76.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q995850,Peter Blythe,British actor,Male,United Kingdom,Artist,1934,2004.0,natural causes,70.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q996123,Charmaine Dragun,Australian journalist,Female,Australia,Journalist,1978,2007.0,suicide,29.0,1,0,0,0,0,0,1,0,0,0,0,0,57.8,0,1
Q997490,Christophe Dupouey,French cyclist,Male,France,Athlete,1968,2009.0,suicide,41.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q998392,Rogelio Salmona,Colombian architect (1929-2007),Male,Colombia,Architect,1929,2007.0,natural causes,78.0,0,0,0,0,0,0,1,0,0,1,1,0,69.6,2,2
Q998576,Edward Downes,British conductor,Male,United Kingdom; United Kingdom Of Great Britain And Ireland,Conductor; oboist,1924,2009.0,suicide,85.0,0,0,0,0,0,1,1,0,0,1,0,0,85.0,2,2
Q998702,Yanka Dyagileva,Russian poet and singer-songwriter,Female,Soviet Union,Artist,1966,1991.0,suicide,25.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q999555,Charles Cutler,Australian politician (1918-2006),Male,Australia,Politician,1918,2006.0,natural causes,88.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q999912,"William V. Chappell, Jr.",American politician (1922-1989),Male,United States Of America,Politician,1922,1989.0,natural causes,67.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q999968,Buckwheat Zydeco,American accordionist,Male,United States Of America,Artist,1947,2016.0,natural causes,69.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1000154,"Hugh Meade Alcorn, Jr.",American congressman in Connecticut (1907-1992),Male,United States Of America,Politician,1907,1992.0,natural causes,85.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q1000498,Bud Greenspan,"American film director, writer, and producer",Male,United States Of America,Artist,1926,2010.0,natural causes,84.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1000556,Bud Poile,"Canadian ice hockey player, coach, general manager, and league executive",Male,Canada,Athlete,1924,2005.0,natural causes,81.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q1001166,Buddy Childers,American musician,Male,United States Of America,Artist,1926,2007.0,natural causes,81.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1001214,Buddy Ebsen,American actor and dancer (1908-2003),Male,United States Of America,Artist,1908,2003.0,natural causes,95.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1001240,Buddy Lester,American comedian and actor,Male,United States Of America,Artist,1917,2002.0,natural causes,85.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1001254,Buddy Knox,American singer and songwriter,Male,United States Of America,Artist,1933,1999.0,natural causes,66.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1001305,Buddy Roberts,American professional wrestler,Male,United States Of America,Professional wrestler,1945,2012.0,natural causes,67.0,0,0,0,0,0,0,0,1,1,0,1,0,54.7,2,1
Q1001899,Shu Uemura,Japanese businessman,Male,Japan,Artist,1928,2007.0,natural causes,79.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1002248,Page Cavanaugh,American musician,Male,United States Of America,Artist,1922,2008.0,natural causes,86.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1004932,Bunchy Carter,political activist,Male,United States Of America,Civil rights advocate,1942,1969.0,homicide,27.0,0,1,0,0,0,0,1,0,0,0,0,1,27.0,0,0
Q1005543,Ángel Tavira,"1924-2008 Mexican composer, musician and violinist",Male,Mexico,Artist,1924,2008.0,natural causes,84.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1005963,Mária Földes,Romanian-Hungarian writer,Female,Romania,Artist,1925,1976.0,suicide,51.0,1,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1008322,Carlo Mazzacurati,"Italian film director, actor and screenwriter",Male,Italy,Artist,1956,2014.0,natural causes,58.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1009503,Bunji Sakita,American physicist,Male,Japan,Researcher,1930,2002.0,natural causes,72.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,2,2
Q1010436,Carlo Vanzina,"Italian film director, producer and screenwriter",Male,Italy,Artist,1951,2018.0,natural causes,67.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1010671,Giovanni Parisi,boxer,Male,Italy,Athlete,1967,2009.0,accident,42.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q1010929,Pavel Mif,Soviet politician (1901-1939),Male,Soviet Union,Researcher,1901,1939.0,capital punishment,38.0,0,0,0,0,0,0,0,0,0,1,0,0,68.7,0,2
Q1013868,Arihiro Hase,Japanese voice actor,Male,Japan,Artist,1965,1996.0,suicide,31.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q1017087,Burt Topper,American film director and screenwriter (1928-2007),Male,United States Of America,Artist,1928,2007.0,natural causes,79.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1017765,Buster Pickens,American blues pianist,Male,United States Of America,Artist,1916,1964.0,homicide,48.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1017852,Butch Moore,Irish singer,Male,Ireland,Artist,1938,2001.0,natural causes,63.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1017855,Butch Trucks,American musician,Male,United States Of America,Artist,1947,2017.0,suicide,70.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1017857,Butch Morris,American cornetist,Male,United States Of America,Artist,1947,2013.0,natural causes,66.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1018322,Donald Lukens,American politician (1931-2010),Male,United States Of America,Politician,1931,2010.0,natural causes,79.0,0,0,0,0,0,0,0,0,0,0,1,0,65.1,2,1
Q1018353,Buzz Clifford,American musician,Male,United States Of America,Artist,1942,2018.0,natural causes,76.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1018601,Byron De La Beckwith,American White Supremacist and murderer,Male,United States Of America,Military personnel,1920,2001.0,natural causes,81.0,0,0,0,0,0,0,0,0,1,1,1,0,51.9,2,1
Q1018628,Byron Preiss,publisher,Male,United States Of America,Artist,1953,2005.0,accident,52.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1019937,Börje Tapper,Swedish footballer and manager (1922-1981),Male,Sweden,Athlete,1922,1981.0,natural causes,59.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,1,1
Q1022071,Frank Nagai,Japanese singer (1932-2008),Male,Japan,Artist,1932,2008.0,natural causes,76.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,2,1
Q1022537,Warren Vanders,American actor (1930-2009),Male,United States Of America,Athlete,1930,2009.0,natural causes,79.0,0,0,0,0,0,0,0,0,0,0,1,1,54.9,2,1
Q1024044,Leigh Bowery,Australian artist (1961-1994),Male,Australia,Artist,1961,1994.0,natural causes,33.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q1025489,Caetano Lima dos Santos,Catholic bishop,Male,Brazil,Religious figure,1916,2014.0,natural causes,98.0,0,0,0,0,0,0,1,1,0,1,1,1,68.5,2,2
Q1027034,Pierre Batcheff,French actor,Male,France; Soviet Union; Russian Empire,Artist,1901,1932.0,suicide,31.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,0,1
Q1027083,"Call Cobbs, Jr.",American musician,Male,United States Of America,Artist,1911,1971.0,accident,60.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
Q1027405,Carlos Loiseau,Argentine cartoonist and humorist,Male,Argentina,Artist,1948,2012.0,natural causes,64.0,0,0,0,0,0,0,0,0,0,0,0,1,64.7,1,1
